Qqm,2,Q,dN,X,e,9J7c,1211276001836,9,2019-04-10,9.999999999E9,TReaI,2012-04-24,vvFq,1420070400000,-9.99999999E8,cqOnw,YwY,jot,rS,qx5,tImZb,daaa,Ot3K,2000-11-05,2001-01-01,2017-06-11,Renters,XNru,1,Z,qFN,Hx,9,CO,yOnrn,77Ve,2006-03-09,1242,44,2
60IN1,9,F,c1,0zS,F,AomX,1142169555595,0,2009-09-20,9.999999999E9,CYd,2007-01-17,5a8,1420070400000,-9.99999999E8,CDU6q,2oQ,VP,wqobK,IUAe,Q0Jp,nMrMM,GvgrK,2008-04-10,2006-10-14,2002-06-09,Private Passenger,GkH,EB3MY,8t24,6,N9,9,IN,RDl7,8ltK,2014-04-26,1847,90,1
HX,9,XPq,MtJX,pm,2nbw,Rlb,1321282362850,0,2010-11-26,-9.99999999E8,wgTc,2001-10-23,QFVQS,1397659063931,9.999999999E9,QsMQH,om,Zt,x,j,NZ5,i,k,2005-01-18,2008-12-20,2015-07-09,Renters,0X,A,y,73ar,T,9,RI,PlI,fXKDn,2002-09-14,624,84,1
P,2,l1,cGn,P,T3BxD,jl,1360320980171,0,2005-10-18,-9.99999998999985E8,6D1JC,2001-03-12,u,946684800000,9.999999999E9,z,4z,9,8J4xZ,SF,7,saSvI,xE2D,2011-09-12,2012-11-15,2000-03-13,Private Passenger,E1,Frm7,MSY,5LF,Hkd,6,MS,s13Hr,GHk,2001-10-13,783,43,2
SyuvC,0,eXmX,2,dAJK,O,Q,1151638129769,4,2007-10-22,9.999999999E9,Y,2019-09-20,Hf,965104870444,-9.99999999E8,4d,Pgoq,7ed3,7o2C,tRbDh,Y,eHG,Vwc,2006-06-26,2011-02-12,2006-12-16,Renters,3zxw8,VtP3Y,95ORb,eZ,h,9,NV,xI42,H,2014-04-13,750,22,3
8J,1,v,o2PfT,9,JcT2,Dh57,1420070400000,9,2001-05-15,-9.99999999E8,ae,2000-03-04,6rBLk,1420070400000,-9.99999999E8,Z,6jf,AFR6,50o,B,zQ,A,aQoG,2012-11-09,2017-01-24,2014-02-09,Renters,5wXUZ,j,NEmNx,mhXAd,VW,0,OR,Ll,CNFW,2000-07-14,1077,64,4
kxBR,6,tML,p,7X,o,2f,946684800000,0,2003-12-02,-9.99999998999985E8,MpfTr,2006-05-25,j6R,946684800000,-9.99999999E8,A,NP,xN,9,7v,Tqzz,iFR,yf7i,2009-02-25,2013-09-01,2007-11-19,Renters,ja,mkH,UDGnu,1Nxb9,t8Xu,4,WA,0gtU,w,2013-04-16,727,44,3
q,4,lLX5,pg,0Sp8Y,lSg,qim,946684800000,0,2002-08-04,9.999999998999985E9,MfbQ,2008-02-23,Y7,1240506152950,9.999999999E9,s,Um2Fd,nu,6,fX,S,keRuk,WSj2V,2015-11-22,2006-02-15,2014-01-26,Renters,Z8,VHfyb,Gbn,yVx,ecdMj,9,NJ,6jL,E,2011-01-07,1512,60,0
c,1,cVMt,RwXrd,fvj,Kuqhh,5LMHU,987106560604,4,2004-02-21,9.999999998999985E9,JI2,2011-11-06,h,946684800000,-9.99999999E8,h,Ncl9,0KcK,hP,zPm,g,JuAyJ,leZ,2003-05-10,2011-11-23,2015-02-06,Renters,H0Tbq,sSX,ah,iY,W3vf,1,WA,K1,C,2007-05-27,1348,70,0
rZn4X,1,NeziA,BZ,Hj,Vhp,U,1420070400000,9,2019-07-04,-9.99999998999985E8,eDn,2015-10-27,aT,1041508423241,-9.99999999E8,n7,se,w0,v6k,Rnk,ECvTw,4,F,2007-02-14,2008-07-10,2002-08-15,Private Passenger,eF,JiI,bZ8Y,7J8F,a,5,NJ,P9,A4,2015-08-09,1675,74,2
ZHT,9,TLj,R5RH,kJv,L,V,946684800000,9,2005-06-16,-9.99999999E8,nwO,2012-08-02,4Tvs5,1251622045949,9.999999999E9,WOnX,T,GT,n8X7,Lsg,Vhj,d,KmT,2012-04-17,2000-06-27,2017-01-22,Private Passenger,h,g,nLqD,Qbk,e,0,NE,8FN,3kE,2014-09-09,636,84,0
e,8,p4Mk,T,9Lt,TO,77,946684800000,9,2012-09-10,9.999999999E9,D15G,2010-06-25,HkBW,1360252044806,9.999999999E9,U,lx,wow,0ZIT,T,DTQY8,C63yc,wcp,2007-12-23,2002-06-01,2016-03-23,Renters,5c,zL,6b,BZXL,U3kf,9,MD,ZVx,3,2015-08-16,1633,63,2
s,9,wBc,zz,G132,L,6JMW2,946684800000,0,2010-12-17,-9.99999999E8,YGv3F,2005-07-10,neIs,946684800000,9.999999999E9,nnP,rR6i,Ls2,RRv,xJZhD,KmD7y,D,srV2I,2010-07-26,2018-03-21,2011-07-12,Renters,GO,2x,Fq,kb6,rrWd6,9,MT,O2n,P,2010-08-24,1446,58,0
WB2,0,C,5,ub87h,5,6,1420070400000,0,2013-03-10,-9.99999999E8,KvVrg,2004-01-14,uWZD,1056761600632,9.999999999E9,v,II1eV,Mq,fh,jZ,ogb,dz,DC,2012-08-07,2018-09-22,2001-02-20,Renters,emLG,P,Pskd,Q,w,0,NV,ZZ,9CwW,2009-01-22,1781,62,3
I,0,Zfp,UE,c,4,kHrk,946684800000,9,2016-01-20,9.999999999E9,8Iyt0,2011-01-16,Hy,1420070400000,-9.99999999E8,Mk3bu,MU8Xa,c4,bR1KC,DN,B,HP51N,om5ib,2016-03-03,2005-10-05,2010-05-10,Private Passenger,BtLuv,Tghv,E3Pls,OI,MDmoa,0,MO,gd,pF62D,2006-08-23,1808,26,3
Q8fDr,9,q,8,Kc,ZOOcr,8,1028725305044,5,2010-01-24,9.999999999E9,gjeZS,2003-10-28,bEnX,1141967157966,-9.99999999E8,0CXr,19z1p,MIxsO,zArjP,bW9t,iE8pj,Sm,Vd,2003-03-19,2014-02-19,2008-12-08,Renters,V,t49Nb,nu,Z,0,0,WY,OMiFW,GMM,2019-07-03,766,99,3
3,7,c,f2wod,zM,xF,T,1420070400000,0,2003-05-04,9.999999999E9,1Qq7,2007-04-20,p,1263374258591,-9.99999999E8,Mm,2UtBV,Ih,DXMF,H,5FuH,LtgMm,U1,2016-02-07,2012-04-02,2018-09-11,Renters,dq3,qjeTF,ZJYYT,3h,C,9,WA,qt,FpE9,2005-07-12,1840,41,3
HHHc,9,zNz2K,x,pD,bwNX,C,946684800000,9,2000-05-14,-9.99999999E8,JdvE,2006-11-08,f,1420070400000,-9.99999999E8,FlAEa,sSN,eKc,wk,nyQa,3P,B,DVDqk,2015-01-03,2017-05-22,2000-08-18,Private Passenger,lRsf,pL,H6,uhR8W,oX,9,WY,KNtbY,7z,2009-05-04,1150,96,4
uT8,0,nPHw,5UAD9,GU8yM,2is,1v,1420070400000,9,2015-01-02,9.999999999E9,Tf5F,2012-07-15,0tbrs,1033974119977,9.999999999E9,I,L96u,3I,G7Cv,kHe,O6bR,mGu,ro,2002-07-25,2012-04-08,2018-11-04,Private Passenger,Sk5,IzsgS,n,9DG7N,FbQ,0,UT,d2,8aJ,2001-04-04,1844,46,1
AXQH,9,zcd,kK6v,AW,i,Jf8,1325815015834,9,2016-05-13,9.999999999E9,6t,2018-11-25,h,1420070400000,-9.99999999E8,v,Tj7,rnZ9Q,Ex,ZNAu,c1G,EhH,MSO4,2012-09-02,2001-03-17,2017-10-14,Renters,irPp,wA,924Gy,iU0iM,QXRP,6,IN,G1,94QrS,2012-04-10,1216,22,1
l0UVi,9,8pd,kox,PP,tDqz,s3,1420070400000,0,2017-03-10,-9.99999998999985E8,iQjv9,2003-04-06,VPCOx,1121093535399,9.999999999E9,Vs,zcD,hDif,N98V,BgZtK,bogS,Ff0,BRT,2006-10-26,2003-12-06,2002-09-13,Renters,f,ok,DOHs2,k6,Az,1,KS,4fu,C,2008-11-12,1770,53,3
gBQw,9,fF,X,VQG,L,UVL,976528075527,9,2012-12-22,-9.99999999E8,5,2011-07-17,r9,1172764792412,-9.99999999E8,L1p,Dp,mQh,ID,KOcAd,xL,y,9,2011-08-26,2018-04-27,2009-07-13,Renters,ZOV,9BzjT,K3,Rgkes,T1WZ,9,VT,iB,U,2009-08-21,1142,29,1
jD,5,6sunh,do,DqU,OG,QM8,1420070400000,1,2009-08-20,9.999999999E9,8,2011-10-11,0GE,1420070400000,-9.99999999E8,dYQ,OZqY,H,1rQ,4fqWQ,7Vz,hm1,AlD,2018-06-04,2019-08-26,2001-10-18,Private Passenger,Vr,2RE,T,ofjQB,j0fL9,9,MI,IqN,sVVCL,2003-04-02,1950,18,3
C,5,cJss,46P,Wqd,k,wV,1420070400000,9,2011-10-23,-9.99999999E8,k,2009-05-07,z,1217811004448,9.999999999E9,gVXUU,EbWLG,nBj,x5i,SPclp,P7db,UND,nO,2000-02-01,2000-10-25,2014-09-23,Private Passenger,Inylh,d,w7E48,dz6,ZIpA,3,NM,m,9,2014-06-14,1142,67,3
Fd7sM,9,sh5L,9v,gd,6,UWg4Y,1420070400000,9,2017-07-15,9.999999999E9,n,2017-08-23,h,962585115516,-9.99999998999985E8,kZo,ZBW38,g,n6f,Q,iRKy,r,2,2009-10-28,2006-02-02,2004-02-28,Private Passenger,afJ0,RCqyx,tZs,PRQHU,Ic,9,TX,4pv,fGB,2017-06-20,1089,22,2
uSzYQ,5,6teQ,pe,zVE,B6rRD,3,946684800000,7,2014-07-19,9.999999998999985E9,3k5,2019-03-23,Bscv,1420070400000,-9.99999998999985E8,Z,p9s,2,i0,i,R5pO4,EFGi,u,2019-05-02,2017-09-07,2005-07-06,Renters,v,my,dT,U,zU,9,AZ,qqMPB,4,2010-07-21,1441,81,3
86roS,0,K,0,h7KJB,Bp8No,MZq,1420070400000,2,2001-07-11,9.999999999E9,UTx,2010-03-23,Vv,1420070400000,9.999999999E9,tVi,BZM4,vwV,OC,eT,syf,E4vJ,qTcAm,2007-01-19,2017-05-05,2004-05-13,Renters,Uo,aAI,l95k,vY7eR,tUlA3,9,MS,IX,Kj1Mj,2009-01-04,1410,28,1
K,9,k,Q,nwOu,xsnt,r,946684800000,0,2010-06-27,9.999999999E9,J1q7,2013-04-22,qw,946684800000,9.999999998999985E9,q6,Vvz,LtUI,Q,diz,DcZTW,E6B,wF,2009-07-12,2008-10-22,2009-02-28,Renters,MF170,wmQh,RHR,T,n4,0,NH,Er,bf50,2005-10-19,732,37,2
Rod,9,y3v,SNnUg,johR6,aIq,tK,1159638252181,0,2001-01-02,9.999999999E9,jbEp,2007-08-15,U,1365439253001,9.999999999E9,7O,8,umd,P,huCy,G4W9,xNYbP,mzOe,2018-02-24,2015-11-18,2014-05-13,Renters,y6TV,0,GmcEx,heW,BY,0,NV,TEYoT,P,2007-02-06,1574,53,1
uirT0,7,82cz2,B5,6YqT,X3N,j,988182496391,0,2015-10-27,9.999999999E9,E8gMY,2012-06-01,N2,1420070400000,9.999999999E9,r85yV,oU,l83d,IuCp,10MXJ,SYDk,k9Tm,mK60,2019-08-01,2010-03-06,2006-04-27,Renters,Lca,Uv,sKxNQ,N16,3Xzv,0,WY,i4B,2W2,2002-12-09,1571,31,1
1,0,PJaS,f2mN,H,PnyQ,Fv,946684800000,0,2014-05-22,9.999999999E9,t,2008-09-05,uGpa,1392156069932,9.999999999E9,XX,u,R3RUe,HI,tWh79,ME9,7,Oz3kj,2008-02-03,2006-02-16,2018-07-24,Private Passenger,4Pzn,f43m,Zxz,61ux,ZvhE,1,NV,n9s,U,2009-01-26,1587,66,0
m7,9,ysf,11LnJ,j,sZ2i,B,946684800000,5,2017-06-09,9.999999999E9,9mwig,2009-06-16,fMumi,946684800000,-9.99999999E8,My,oIu,qOR,HqtwI,55P5J,SOk6,H4,A7,2018-01-27,2008-03-23,2015-06-13,Renters,TtSEb,nMRJK,P,Z,9Fd,7,NJ,2vj9,0rrho,2013-01-01,1033,80,0
m,2,Q,mN,MeNk,6uw,A1,1270111598956,0,2013-02-14,9.999999999E9,S,2017-10-14,awG,946684800000,-9.99999999E8,9nZpL,KTPma,cH,ab6A,H,3n2,n,z,2003-02-24,2014-12-26,2012-11-21,Private Passenger,gFd,z,6u7dx,Tdwk,82CN,7,ME,DxkwN,P,2003-06-07,1547,32,1
lb04,9,WY5D,V,Sr7ne,DE,j05uK,1420070400000,0,2007-05-10,9.999999999E9,0jygY,2018-04-22,1R,1341491448320,-9.99999999E8,aAYR,nblv6,b2,6Cb,y,S,V,u621X,2017-08-19,2005-01-14,2013-05-27,Private Passenger,zZ,tM1MB,o,SV77G,b,3,CO,SQ,MQuce,2016-03-09,1428,33,2
cG,0,h3t6l,9t3,2wd,v,F4M,946684800000,9,2012-05-20,-9.99999998999985E8,s9h2W,2001-03-01,h8J,1420070400000,9.999999999E9,pFHSr,6,JC,wC,qIhPj,YsOq,LYWqI,F,2003-06-10,2012-02-17,2000-06-16,Private Passenger,w,vBD6Z,gx,O,Kq,9,MN,8I,WD,2002-03-27,1077,48,4
K1sD,2,maj,WC,M,4aq,Dg2M,946684800000,0,2011-01-12,-9.99999998999985E8,7HS,2010-04-12,gtv,1262844367093,9.999999999E9,2fruM,G8,h5A,4suCb,xg2qp,xvz2s,mzL,Rexf,2019-08-13,2001-08-25,2009-02-03,Renters,KIH,gf,HAf,N,9ofRP,5,ME,RQT1,WnD,2000-02-28,1972,24,4
0qW,9,dgma,t,ef,fA,Y1gTq,1129585770704,9,2003-07-18,9.999999999E9,20EU,2012-12-20,RSY,1312731168098,9.999999999E9,9oXTl,n,jWlu,O,1,2,OP,o,2012-04-10,2019-11-11,2007-04-26,Renters,q0,gCCi,v4wVn,1,Lui,9,IA,ESm,F9TNL,2009-01-02,1769,51,3
gfvFi,5,RoZt,34,EB,X6At,dnO,1041909184170,0,2019-05-07,9.999999998999985E9,56Rpo,2010-12-19,UK8,946684800000,9.999999999E9,vEQ,Q,WZipd,MHtCY,7VQ37,kDI3,vmHG6,KxbQ,2016-07-27,2004-01-28,2018-06-28,Renters,8eaCC,tJuhG,kyQ8,qTs,yDAiW,9,DC,MTab,zfSkf,2018-03-10,1478,62,4
n,9,TW,Ot5l,7B7,M,ST,946684800000,9,2003-12-09,9.999999999E9,H,2011-03-07,nOnE3,946684800000,-9.99999999E8,L4kvO,DT,OR,pm3O,N,BN08,MJty,UO,2019-08-01,2007-05-02,2004-08-26,Renters,Q,y9GW,S2CH,HsH,GLn,0,AL,ETGU,HM,2013-01-03,653,50,0
z5,0,3E9m,l38J1,Jie,Fn,fF5F,1066169901351,1,2007-09-27,-9.99999998999985E8,5X,2008-07-22,fQ,1420070400000,-9.99999999E8,LciJu,txavE,OaW4,tw,rT,rC,OLC,7,2013-11-09,2007-01-27,2010-02-18,Private Passenger,guPFX,TBl,bL,bB6P,CqS,0,AR,6q46,1vGcv,2002-01-13,715,97,3
J2jtp,9,B,ti,zokTH,fH9,mzy,1420070400000,3,2007-06-14,-9.99999999E8,pj,2008-02-10,0,946684800000,-9.99999998999985E8,M,Bs,Vt7D4,7,8Pi,D,GjGH,I,2000-10-10,2013-01-21,2008-03-18,Private Passenger,yv,o,sk,8,DK5,0,HI,NHvb1,8YL9j,2018-08-20,1533,51,3
o5Gf,0,X,bFl,k,CeVaX,8Wiaq,1235489832609,7,2019-11-02,-9.99999999E8,vgk,2019-11-15,t5A,1420070400000,9.999999999E9,E8,8,fUa,r,LK7,aO,KXks2,Xq,2013-07-17,2000-04-04,2004-06-12,Renters,66Zn,0,cu,dotrJ,gPpP,0,DE,i3,nDmPj,2015-08-27,1763,29,1
4N,0,a7Sj,s5,G,AQ5,JsD,1420070400000,9,2009-10-20,9.999999999E9,jz8J,2007-04-25,hxxBD,1056047405838,-9.99999999E8,wS6Qf,C,7c,1ufGO,o,2dpxO,Ck8uA,9H,2015-06-17,2002-02-10,2003-05-08,Private Passenger,DT,b,X5M5H,LLqC,Cw3Vv,0,IA,5TPf,lTgN,2003-07-08,1766,66,4
TrdDC,9,l,d9,NIh,kLvD4,8pH,946684800000,9,2007-07-14,9.999999999E9,Mz6w,2011-08-23,dF4d,1420070400000,9.999999998999985E9,2,U,y,MiHK,IO8p,DhIu,UdY,BJ6j,2008-08-15,2000-07-08,2010-01-04,Private Passenger,M,OG,dRtVh,9qYxc,EQ,9,LA,nTqG,E,2017-07-21,1339,44,2
2SU,0,Nz,sA7,3D,3,R,1071539016614,0,2012-03-26,-9.99999998999985E8,bS,2012-03-11,8D,946684800000,9.999999999E9,svF7,wk,JNzr,L,HoT,jSWJA,q,o7,2014-09-17,2005-10-21,2011-06-28,Renters,mi8O1,eVgHg,q,rMYq,fM9,0,AK,US,3,2004-12-14,733,23,0
K,9,9LX7H,ZtwTK,dME0,rj,h,1420070400000,0,2011-03-07,9.999999999E9,I,2001-10-02,D2kU,1001276913310,9.999999999E9,H,K7tZv,xUh,cjXKw,Wq,QIqs,ry,5,2017-09-26,2003-07-11,2011-10-28,Renters,5,IAs9,JqPgO,IPx,N,9,TX,B6P,cV,2009-04-05,790,91,3
J,0,2x,gytiu,9,c,FGAi,946684800000,0,2009-06-23,-9.99999999E8,s,2018-07-03,y,946684800000,9.999999999E9,5hTTb,cV,66,i,9N08c,w,6NN,hj5Sx,2008-08-11,2017-11-28,2014-05-23,Renters,UD,pWhOP,v,o,Flem,9,OR,c2,W,2004-07-06,1582,56,2
nFPwj,0,UhakW,q2,4bJ,JM9lg,r,1420070400000,5,2012-02-23,9.999999999E9,hSt,2001-10-01,tYJp,1314826059836,-9.99999999E8,Cbg5f,OI11u,z,VOzRF,1lX00,J8,5hXN,gAr,2011-05-23,2014-01-09,2018-07-21,Private Passenger,F8FQ,1,duRl,JJI7,Lj,9,AZ,csxR,d,2000-03-26,1919,48,2
EnghV,0,5bm5,zJq6,O,hjI,LMica,1297879167905,9,2012-03-14,-9.99999999E8,o2WP,2010-07-04,c,1102049955946,-9.99999999E8,j1EHw,0QD4u,vU0,I,mT3,OBH,F63C,FI,2012-06-07,2019-02-07,2006-10-09,Renters,f,V,itiz2,5a,T,9,SC,pZ,U,2001-10-09,1870,45,2
Z6R,1,P,X3,3P,jQ,omsp,1420070400000,0,2016-12-28,-9.99999999E8,sTL,2019-08-22,D,946684800000,-9.99999999E8,apSn,Nj,Hn,j7y,osp1h,wrB9n,Ep2,s3ba,2011-04-28,2019-05-19,2018-06-07,Private Passenger,Sp,SAdMy,QsGst,o,PF9SS,0,AZ,6,Vu31j,2013-01-05,661,94,0
9,0,PLcY,XRdIg,yIlY,B,u,946684800000,9,2002-11-25,9.999999999E9,51g2,2015-04-16,jdLb,1420070400000,-9.99999999E8,6w4HJ,6ljHJ,d,u4r,xc,sLFtV,8,SCM,2000-02-08,2001-10-08,2000-04-03,Private Passenger,kKmq,tnuyw,s,h,3unj,9,IL,5,ndp,2006-09-20,759,43,4
zU,6,TGxce,wSyB,PMX,qB,rmDo,946684800000,9,2007-09-18,9.999999998999985E9,WQNH,2006-08-05,e6SNb,1420070400000,9.999999998999985E9,y,qo7WT,tXX,dmKVf,f6,qYKF,DB,sTcSz,2016-04-10,2009-05-07,2001-12-18,Private Passenger,TxwS,eTR,eQ,qzIDY,QVc,6,MT,FcOnC,lJpD,2019-07-08,1925,35,3
nkhP,9,6C9,odad,7U,f,Jtgc,1420070400000,9,2018-10-21,9.999999999E9,b,2000-12-18,88,946684800000,9.999999999E9,jm,a7bOK,F4MC,AxQI6,n,tf4q,4N,hIGyi,2018-01-20,2004-09-24,2007-02-03,Renters,E,IeZ,EnX2z,iIB,B3T,0,MT,QG,2t,2019-12-04,1252,87,1
hze,9,26cL,ogj6,nn5,wN,9Bql,1124630001830,9,2016-02-18,9.999999998999985E9,QjTvy,2017-05-10,J9X,1229594224590,-9.99999998999985E8,VOB,F4Ykh,kDa,ZEl41,i,wsy,GG,LLXx,2006-05-26,2018-08-06,2004-10-23,Private Passenger,D1aeD,gfXv3,rPDjB,9i,f9,9,KS,I,z8Pz,2008-04-24,1235,26,2
OC,0,Q33d,dMFF,tc50P,Fd,V6bp,1420070400000,9,2003-08-03,9.999999999E9,ZT0r1,2009-04-23,FB,946684800000,-9.99999999E8,GvXhg,TeCO,0Aw,FM,A,K,3R,AV,2004-06-05,2019-12-01,2006-03-26,Private Passenger,4WmJ,amYi,RTr,m,RJ6v,9,KY,sU8,a5i,2004-06-28,990,41,1
O2X25,0,Zc,fuvj,X,MG4,zA,1095283567459,9,2016-07-27,9.999999999E9,VUlzC,2018-03-09,7bmPt,1420070400000,-9.99999998999985E8,M,Zp,y7,m,ycujC,lmQ6,trI,bH,2012-10-02,2017-09-23,2009-05-12,Renters,Cob0t,r4n,Oj4PK,UoSi,AfDw,2,MT,cTW,Yh5cC,2015-01-17,1073,97,3
5UPi,0,Dd9t,A,yJ,SrQB,Fsx,1420070400000,0,2000-01-06,-9.99999999E8,k,2013-11-18,eIrHu,946684800000,-9.99999998999985E8,DWIHL,mEOop,C,To,v2FQ,VrvMX,Vwmo,e,2007-08-09,2009-07-15,2000-10-03,Private Passenger,t,XWZe,J11,H,n,8,HI,sn81b,pX,2010-05-14,1669,29,4
KV,9,7,uV7,ING,n,7l,1277018654910,1,2017-02-06,-9.99999999E8,xAx8,2011-01-10,e,946684800000,9.999999998999985E9,2,9ro,NR,Dcvb,Ts,ky,P0Q,8,2017-09-27,2004-10-04,2017-06-24,Private Passenger,LnoYm,WFQF,htvrY,alJn,f,3,CO,tK8,NrGJ,2019-10-14,1942,43,2
d,6,L,S,1,z,N,1253892326775,0,2015-03-09,-9.99999999E8,Q,2003-05-06,X,1383201475767,-9.99999999E8,V,H,I,M,N,M,V,G,2005-08-25,2002-09-04,2001-04-11,Private Passenger,B,c,r,F,5,0,NY,2,g,2015-11-22,1180,42,3
b,9,s,B,s,L,E,1420070400000,9,2019-12-12,9.999999999E9,t,2007-12-11,9,946684800000,9.999999999E9,j,g,u,U,i,Y,9,8,2017-07-02,2000-08-26,2008-08-22,Renters,X,h,v,M,J,9,WA,s,R,2018-11-19,903,32,1
N,4,SC,N,7,N,ND,1198129159707,0,2012-08-02,9.999999999E9,N,2019-12-09,w,1420070400000,-9.99999998999985E8,sD,x,Eg,AV,am,9J,85,Tu,2004-04-15,2018-08-14,2018-02-04,Renters,Qm,cX,D,K8,c,9,OH,P,w,2001-06-06,1758,87,0
rVR,9,K,s5,oZ,9o,9,1127909220291,0,2001-11-04,-9.99999999E8,L42,2004-01-03,8ho,1171627909202,-9.99999999E8,nv,T,Ghv,TcI,EW,pVY,ojM,i,2006-06-26,2013-02-05,2019-12-05,Renters,btt,4z,9,tse,P,3,IL,B1t,Nf,2006-11-16,1835,60,1
43,0,vx,6n0Z,B,Xa,IkyY,1420070400000,9,2000-09-28,9.999999999E9,cy,2002-10-18,A3a,946684800000,-9.99999999E8,lKz,AB,B,IC,sJ,WLIl,6lEQ,WF,2013-03-09,2016-01-21,2019-08-09,Private Passenger,RX8,Yvs,nZ,o,BO,5,NY,MP,G,2018-09-17,1637,47,1
TtKS,9,VNWK,UIdyl,IF,0,Do,1420070400000,0,2018-03-16,9.999999999E9,n,2009-08-21,MY,1420070400000,-9.99999999E8,l,mX,p,evx,S,dOq,MLN74,4ag,2007-03-21,2016-11-13,2001-07-05,Renters,Vzm,QS1,We6,tb,D,9,NM,5hAZ,OeAB,2016-02-21,1560,41,2
4,0,O25lp,sk,T,qBG,CUw,1420070400000,8,2003-05-21,9.999999999E9,hnMc,2013-08-12,XK8R,946684800000,9.999999999E9,MD6,reGu3,EsQ,r3Vzr,cQTv,Af9k,Q,aVR,2010-12-20,2004-02-05,2019-07-16,Renters,puuH,YrKt,X,q,MF,7,NC,Rf9,Vl9b,2003-02-11,1317,33,1
vKe,0,MvumT,UWlSm,nK,IeiMu,myhlh,946684800000,0,2000-06-10,9.999999999E9,q,2011-10-13,W,1420070400000,-9.99999999E8,5r6,e1,V,mgy,xh,Rb,VUPu,HMA0,2002-04-03,2011-01-04,2011-12-05,Renters,V,a6,PXzf,w,HtxQ,0,MS,I9JN,8y76,2005-01-28,1653,69,0
aa,0,S0,dDIx,Nay,HD2U5,9qVJg,1022376631676,9,2001-12-25,9.999999999E9,4,2016-01-02,Yz3X,946684800000,-9.99999999E8,4S,L,xQEGQ,0,B,W,Z,a,2006-06-15,2014-09-16,2005-12-18,Renters,YT6sV,c,yh7,kA9,jtKm,9,NJ,PlfZO,x,2005-06-12,1881,40,1
zaHG,8,Os2q,p,pwTq,YKX8,93zy,946684800000,9,2010-05-12,-9.99999999E8,GdXAt,2015-05-26,97x6G,1073182275011,-9.99999999E8,Yxh,QJEoZ,d,O,Cdg,z5So,rUh,lC,2003-11-03,2017-12-23,2010-05-15,Renters,cTP,qidf,SgEB,RWcWP,R,0,AR,Oz,q,2003-01-18,888,38,2
g0M4H,0,MlL,0LbCO,ziv,uiwBf,uuC,946684800000,8,2005-11-11,9.999999999E9,tIW,2008-08-13,nJ,1027033573004,-9.99999999E8,TzdW,V,MW,rQZa,1iq,49sZT,lbPP,s,2008-03-19,2014-03-09,2005-06-22,Renters,BAoV,BqGB4,NCE,Cnb,thpIP,0,NM,sS,6HV7,2018-12-06,618,79,2
U7,9,i,gsG8X,6,A99D,n,1302262384216,0,2019-05-05,9.999999998999985E9,dV,2009-10-28,BueQd,1306911348106,-9.99999999E8,nSqu,nk,th,VS,gvSHg,50,tr,4,2000-12-08,2010-09-27,2008-03-17,Private Passenger,TCyO,dc,s,bl58,x,9,LA,B,45OrC,2003-08-05,1553,92,0
6fzi,9,GhT,X,wlo,8bZvv,Nu,979365022408,9,2011-06-03,9.999999999E9,cH,2010-06-03,jS,1027253491704,-9.99999999E8,wwaew,A,04k,zk,4Jz0N,X0Ga,1,qJJi9,2009-03-27,2013-06-16,2010-10-07,Renters,VP,g3,IDDR,h,Iu,9,SD,WtEa,LiJ7r,2016-02-16,1051,67,2
M,0,L,z,MXeyH,b,AYMf9,946684800000,0,2013-07-24,-9.99999999E8,V,2011-09-27,lyA,1261108171881,9.999999999E9,AQ,ql,tjS8q,kmiP,bS,kofar,UgwRs,hL,2008-03-25,2018-12-20,2012-11-06,Private Passenger,uthAM,P18O0,KkK,PGH,Bzmv3,9,VA,ky,WQK4F,2001-05-09,723,70,0
kjH,9,Ux,RbFQB,R,waCVD,Ee,1420070400000,0,2018-04-02,9.999999999E9,uJr,2008-05-14,HDV2Y,1420070400000,-9.99999999E8,RKQ,S,ks4BX,oT,Fvkp,R,cabYs,Zb,2004-09-18,2018-12-05,2011-08-28,Private Passenger,BMEC,VLO,6T,P6,a,0,MO,jkCN,qnGEc,2001-12-08,1666,65,2
auXu4,0,t,K,O5,P,fKFG,1420070400000,9,2016-01-23,-9.99999999E8,m,2004-03-17,pj,1319998635656,-9.99999999E8,s6J3n,7,AFf,9qmC,HBKa6,idhdb,my,rc,2010-01-02,2002-01-19,2014-04-11,Renters,S7,8eG,PeoI,UUI8l,WXt,9,KS,vBzFe,BMT,2013-08-15,1085,41,1
A,9,rX9,TGBAA,xwK,4Q5F,xr4b,1401082963995,3,2015-04-28,9.999999999E9,YNJze,2015-05-22,rrF,946684800000,9.999999999E9,V6,X,BxJx,42,g4WOE,Lb,WXPJ,WY,2006-07-07,2000-01-19,2003-07-06,Private Passenger,x,20,L10,fkA,qv,0,NH,T,LlV,2011-10-19,1972,98,2
Sj,0,j7Xqv,0A5lq,4,duVL,Piay,1420070400000,0,2006-04-01,9.999999999E9,F8aU,2009-04-06,3TV,946684800000,-9.99999998999985E8,G,59yfQ,xmZg,kVuNi,3I6,lGOe7,yUj2,F,2006-07-11,2000-08-28,2008-10-22,Renters,Kf,s4D3,tInVC,HQSH,fU,9,GA,3U9G,J,2015-12-13,1834,77,0
